Comment Ratio
106.48
80.0
82.28
59.75
21.85
17.39
61.0
32.09
19.44
5945.24
39.46
54.55
59.68
25.31
20.35
59.04
38.59
59.9
65.02
34.74
186.67
35.4
54.86
54.94
72.58
90.09
67.32
48.92
67.29
106.48
27.27
20.61
62.41
70.0
34.36
78.18
45.95
96.67
27.66
66.39
55.56
73.08
42.86
106.48
112.5
64.36
24.65
25.12
65.47
71.03
97.06
14.06
43.72
206.48
61.18
33.33
101.47
54.84
29.75
104.59
53.42
75.0
59.62
65.96
0.0
64.49
34.48
53.61
34.67
22.73
24.04
80.72
28.89
26.81
83.54
63.72
93.09
38.97
53.67
53.19
77.78
76.12
48.95
28.57
67.69
68.57
47.66
106.48
76.92
105.32
105.11
52.54
97.06
19.05
40.34
8.22
84.15
50.39
108.26
26.83
23.21
26.52
68.66
53.24
40.0
83.54
21.19
71.88
70.83
34.42
30.95
26.83
41.94
75.32
66.37
78.95
77.16
20.0
30.95
16.42
67.47
100.93
83.54
102.78
38.33
6.5
68.22
51.8
75.26
26.92
50.6
41.47
92.59
63.16
59.01
46.3
5945.24
27.52
39.89
92.66
56.31
15.28
97.06
39.25
23.08
20.51
50.0
87.18
240.62
19.51
19.23
11.89
96.3
26.67
21.21
20.29
45.63
37.68
88.0
59.23
36.11
37.02
39.22
76.25
84.62
57.78
29.22
62.96
37.68
49.74
58.54
66.3
26.32
83.54
66.25
20.35
45.56
76.1
101.99
19.51
30.0
43.08
82.09
44.71
65.18
25.14
66.3
26.62
77.19
88.98
47.73
52.42
84.21
56.08
41.2
48.31
17.86
71.43
53.19
62.19
29.17
17.07
59.43
68.51
8.51
96.3
71.43
60.1
27.88
64.72
869.05
82.4
93.58
85.37
133.33
85.71
27.52
37.04
22.41
97.06
58.44
24.93
28.35
43.93
81.43
82.93
31.08
18.18
23.62
70.0
68.42
5945.24
52.8
48.36
48.61
44.66
122.8
77.89
187.5
103.54
14.49
30.16
42.57
70.61
13.85
21.51
29.2
27.03
97.06
37.04
82.72
21.88
62.59
214.29
25.62
23.08
48.45
74.74
18.26
69.12
59.31
23.94
73.61
78.21
63.45
39.2
75.43
49.32
59.4
59.93
48.42
81.73
47.62
74.64
78.21
40.2
59.87
63.59
65.66
81.75
30.67
76.09
37.98
60.56
65.88
76.25
29.73
78.21
44.68
74.68
29.79
15.24
54.17
64.94
34.69
21.21
19.59
99.52
50.0
60.96
153.11
45.76
30.0
18.4
17.86
63.67
92.42
27.03
41.03
55.88
57.62
28.36
23.53
20.0
25.84
21.61
118.99
26.21
39.13
26.67
29.55
76.25
44.0
17.39
37.84
76.12
38.75
55.94
55.35
62.16
48.28
39.13
80.45
53.26
77.3
19.68
30.95
51.76
58.7
45.63
33.91
106.48
82.91
64.73
23.08
45.6
26.58
79.59
30.91
56.82
25.94
76.64
106.48
64.35
106.48
20.0
108.33
77.84
55.1
45.93
30.95
80.1
63.49
83.54
45.63
33.33
37.0
25.0
40.62
58.89
18.42
21.88
106.48
56.34
36.17
54.15
66.91
57.56
82.43
82.91
85.53
5945.24
38.07
68.57
35.62
91.74
62.26
74.64
0.52
36.92
88.0
55.59
42.86
65.81
57.83
63.26
51.17
22.45
78.21
45.37
85.53
59.91
25.45
35.19
37.5
89.19
114.24
63.29
96.67
53.23
40.82
53.42
53.15
78.43
75.7
68.7
61.47
66.07
77.78
5945.24
28.95
78.21
76.09
97.06
37.7
23.24
86.57
32.31
77.01
47.2
35.47
27.8
50.57
44.09
71.3
20.0
60.2
141.28
0.0
83.54
22.48
40.11
78.21
78.21
61.74
40.86
68.96
51.61
55.56
82.22
13.95
37.91
68.1
97.06
37.56
76.25
92.65
61.48
39.2
97.06
17.65
100.92
61.15
36.04
75.84
46.8
63.13
98.49
48.33
45.37
62.26
63.19
101.83
83.54
83.54
53.59
18.68
48.73
50.0
85.29
52.35
66.28
30.95
73.57
30.19
63.29
26.32
39.15
40.33
36.65
46.81
43.45
78.21
38.3
32.97
22.26
65.3
106.48
47.5
58.39
53.66
57.56
62.0
98.11
36.13
20.47
35.2
102.78
66.15
93.09
63.33
49.02
106.48
74.73
62.5
59.18
97.06
22.45
78.21
48.59
50.22
60.76
72.06
67.19
85.53
35.29
23.53
32.0
19.05
48.06
20.35
147.37
102.63
37.33
80.49
49.31
77.21
47.3
93.67
31.86
80.95
91.87
59.7
68.57
45.87
41.82
54.55
28.9
50.0
106.48
29.55
33.33
210.67
74.19
97.06
16.74
24.06
97.26
82.67
86.55
10.47
71.11
64.1
63.13
93.09
76.06
33.33
62.59
33.83
56.45
75.0
61.49
25.35
28.57
99.15
87.67
71.63
34.93
9.39
76.36
70.39
126.12
87.14
75.43
40.94
64.36
23.08
53.03
39.22
53.56
26.67
71.07
59.43
25.53
51.14
50.0
66.04
21.54
73.26
97.06
48.05
29.1
97.06
41.67
49.11
50.61
10.45
52.5
46.43
34.08
38.89
77.42
26.87
76.25
38.42
8206.67
38.46
84.82
31.75
22.35
263.2
22.51
83.54
57.69
59.4
46.51
58.44
181.25
99.32
42.48
107.41
19.35
17.39
15.06
152.75
78.44
74.36
33.17
69.64
104.35
57.49
34.04
25.0
40.32
22.45
20.83
106.48
56.61
57.69
65.48
50.82
21.62
25.71
46.48
27.03
76.34
27.66
30.95
87.13
16.76
61.24
146.15
30.99
57.97
5945.24
64.15
102.78
40.43
43.28
25.89
27.33
99.44
43.01
33.33
46.81
35.37
71.21
70.43
192.48
52.63
31.96
76.16
65.27
41.03
68.89
21.74
94.31
39.2
37.76
84.21
47.53
78.26
18.18
24.56
31.76
24.56
82.09
61.34
62.87
84.55
100.0
66.44
30.56
55.47
36.47
39.1
29.26
83.54
61.9
31.25
57.32
52.31
5945.24
81.88
73.0
27.75
36.67
82.86
88.64
82.93
82.14
93.58
152.24
32.69
93.09
80.57
66.82
56.08
27.27
33.33
93.09
58.74
25.0
52.09
68.12
29.07
83.58
103.7
68.74
50.0
77.78
72.62
29.55
84.4
18.85
94.05
68.52
32.88
73.87
167.18
52.63
75.66
26.83
37.33
64.5
59.48
23.81
48.82
69.62
76.22
189.09
68.04
59.26
10.64
46.26
69.47
101.74
56.47
43.1
62.59
76.25
30.56
26.42
57.51
62.5
48.76
68.97
33.62
52.17
71.92
84.95
66.71
97.06
16.92
40.15
24.28
73.44
78.21
39.06
58.1
84.81
85.92
64.62
79.31
37.04
274.73
28.7
21.05
51.87
33.33
77.92
25.0
63.37
95.83
51.08
25.95
71.88
59.87
40.3
74.38
39.89
68.0
77.93
62.0
33.22
71.21
106.48
70.77
48.98
22.81
56.2
44.15
59.09
47.83
61.27
65.81
60.39
97.2
80.7
19.44
42.12
39.62
19.57
28.57
50.6
33.33
58.46
89.66
60.0
27.27
35.06
97.06
20.0
25.27
31.88
106.48
50.68
86.29
40.79
50.25
97.06
66.81
5945.24
40.85
72.68
106.76
51.17
98.51
50.46
24.07
25.35
22.22
209.35
38.92
57.48
104.76
30.49
27.53
5945.24
19.23
59.57
97.06
61.94
68.42
32.2
106.48
17.39
35.85
79.81
88.57
72.16
25.78
55.61
43.75
100.0
62.3
97.52
109.09
54.55
75.26
57.62
26.67
62.5
27.78
165.96
62.56
70.28
63.73
89.71
31.52
28.99
37.57
106.48
45.1
89.71
20.35
22.46
10.87
37.09
61.95
29.03
20.69
29.58
28.12
20.0
58.4
59.38
74.82
45.76
67.02
21.88
37.99
30.12
70.04
22.97
83.54
69.61
32.81
36.78
18.58
71.96
61.25
97.06
83.9
32.38
77.27
36.0
37.5
70.0
100.88
36.92
48.17
28.57
24.32
111.27
22.81
22.81
65.05
71.76
25.0
82.91
94.12
41.03
54.15
80.27
77.78
164.89
106.48
96.76
69.12
112.37
33.77
61.41
28.41
97.06
57.43
86.57
93.09
85.53
76.63
0.0
63.04
30.99
79.52
97.06
42.18
88.15
59.13
15.38
29.59
65.25
96.64
61.49
34.72
81.82
83.42
59.13
83.82
58.35
5945.24
63.37
238.46
59.32
40.68
94.74
40.0
74.59
60.61
112.95
32.56
36.3
82.91
19.41
23.85
57.51
105.29
26.51
57.29
114.68
61.5
57.24
27.45
31.66
72.73
67.61
20.45
21.9
36.0
21.6
27.08
42.21
21.99
23.3
26.1
57.76
44.86
71.15
30.0
47.83
39.13
81.67
72.68
96.3
23.91
34.48
35.14
15.25
40.46
82.79
121.02
60.58
72.13
61.81
33.33
82.28
54.03
36.62
30.53
48.89
106.48
38.07
22.45
62.6
78.45
63.18
106.48
64.63
105.41
250.0
39.69
25.0
27.27
88.27
37.23
92.2
16.42
67.86
85.71
17.88
54.72
58.61
30.3
83.54
58.37
70.39
78.21
57.75
78.21
33.96
100.76
65.3
80.23
25.95
43.16
28.1
53.56
37.63
83.54
100.0
86.57
97.06
81.73
56.79
73.82
76.07
54.59
97.06
15.38
70.0
30.65
62.63
48.1
59.26
76.61
17.39
64.13
67.8
76.81
19.51
54.37
29.52
70.71
19.38
30.5
34.92
28.95
27.42
46.1
68.89
94.3
65.81
68.57
24.87
37.5
31.65
36.36
59.01
50.26
72.22
91.07
72.73
45.45
30.56
44.05
3.95
205.84
95.37
77.16
77.78
69.85
96.67
102.75
201.52
32.57
32.14
71.96
72.0
74.29
29.09
75.56
84.15
50.57
49.3
28.95
30.43
45.6
50.65
42.25
63.38
70.2
19.88
64.18
36.11
30.0
39.53
20.0
30.56
57.55
106.48
43.22
85.03
95.08
60.87
92.2
30.85
29.46
69.11
59.82
75.0
28.36
31.37
23.53
58.62
37.78
80.16
83.22
44.39
71.65
26.51
60.0
45.61
31.58
145.71
34.55
106.42
31.74
60.81
66.34
43.56
52.44
76.25
48.86
75.29
62.93
45.89
53.49
37.59
23.08
75.97
55.53
44.9
67.47
39.47
55.2
68.51
21.45
56.06
26.86
25.44
19.57
40.91
32.5
44.04
78.39
68.61
36.99
63.53
89.71
39.89
97.37
68.92
56.42
28.95
34.93
62.3
11.66
75.81
62.59
42.86
29.17
8.33
29.79
75.19
57.62
40.43
76.96
22.43
63.99
42.22
57.85
68.89
96.13
79.66
20.61
246.32
73.08
42.22
33.33
28.95
54.49
68.89
40.1
68.6
58.84
100.0
25.0
104.63
37.76
105.13
71.43
38.59
35.29
83.54
42.56
73.71
77.59
83.82
28.95
30.77
58.72
41.76
49.73
85.53
32.68
22.18
93.09
42.01
24.22
23.53
59.26
22.46
63.81
57.59
52.74
59.33
23.08
64.8
58.69
64.79
35.47
64.29
25.68
869.05
64.8
49.16
63.59
61.47
40.0
97.06
57.09
26.12
28.41
64.29
85.71
66.36
74.17
59.02
66.41
28.41
47.62
59.86
18.18
29.09
85.51
33.94
42.33
79.46
74.02
21.21
49.36
53.79
71.3
30.47
31.67
67.95
65.33
54.72
38.98
21.09
94.16
36.3
106.48
78.9
9.65
45.08
98.12
52.23
33.33
57.89
35.49
22.67
65.5
59.88
83.66
43.12
82.91
73.08
17.86
24.0
21.19
106.48
37.34
73.46
20.0
21.85
42.31
75.07
40.11
50.34
84.4
72.2
83.54
62.71
58.33
59.19
49.35
51.69
79.05
42.21
54.79
106.48
96.09
82.93
60.13
26.64
26.14
52.94
78.21
63.21
51.74
34.11
36.0
63.47
100.97
83.54
52.1
83.54
97.06
74.82
24.3
54.86
40.62
29.11
58.69
55.88
32.31
30.71
91.72
54.79
26.83
21.43
65.18
106.48
17.24
76.25
66.67
90.83
84.93
48.33
70.77
52.17
23.53
44.44
107.41
38.18
8.33
68.09
69.43
90.19
32.09
58.21
252.29
36.92
25.64
35.25
58.33
83.47
97.06
53.51
30.4
60.32
78.32
56.25
55.89
55.24
80.95
63.32
115.87
60.57
47.22
32.2
32.54
106.48
36.9
23.64
46.67
46.15
75.36
93.55
106.48
62.59
95.89
26.74
45.12
75.11
50.62
87.7
82.4
15.9
33.1
53.19
60.99
33.02
80.52
109.35
83.18
52.5
72.76
43.46
218.02
28.91
106.48
72.84
45.37
29.12
56.41
35.48
40.48
50.25
105.5
19.05
68.92
11.36
37.29
23.15
62.77
53.85
88.33
69.3
27.59
107.34
61.11
90.99
81.61
25.0
71.43
11.11
209.59
138.1
57.95
15.62
78.21
64.56
28.74
67.76
56.96
45.97
57.87
56.34
31.38
91.67
106.48
47.62
97.06
59.72
19.05
44.91
73.68
50.71
23.08
45.63
11.32
65.91
22.45
26.32
28.95
44.68
106.48
48.98
27.27
38.36
87.16
23.39
80.71
74.74
37.04
62.13
62.05
97.06
49.15
31.52
35.27
64.58
31.78
112.39
92.06
75.64
40.51
52.08
50.43
14.49
25.27
24.24
35.4
22.1
23.53
42.08
33.22
45.37
46.18
71.32
41.25
92.38
25.15
64.27
17.72
65.08
38.59
84.56
25.15
39.89
75.83
102.39
44.65
34.11
7.14
102.78
83.84
51.45
45.53
160.94
40.46
62.38
84.03
27.03
94.83
39.25
21.7
28.95
60.66
30.95
24.26
29.82
153.17
35.64
82.05
59.74
181.56
58.78
11.76
79.1
25.16
42.08
49.79
35.25
40.75
97.02
43.64
67.54
15.25
106.48
25.0
30.46
17.7
45.63
33.41
26.89
86.8
80.6
105.56
72.43
72.63
29.9
74.74
12.82
82.5
205.6
21.02
91.45
88.16
82.93
31.3
45.88
90.41
67.07
72.82
53.49
95.09
24.79
71.13
83.54
56.25
16.67
66.44
56.07
18.37
83.54
106.48
0.0
16.22
53.8
23.91
21.54
30.67
106.48
72.77
70.89
4.55
37.04
56.36
15.79
65.05
68.63
84.78
32.43
78.21
37.68
113.0
22.0
62.76
61.08
230.38
30.85
38.5
73.12
48.17
35.64
23.95
28.32
85.96
43.88
19.61
106.48
47.37
97.06
18.27
78.21
68.05
3.61
19.75
51.01
65.41
75.0
40.0
24.44
83.54
28.95
54.76
59.3
2.06
29.27
63.59
28.67
106.48
46.97
83.54
61.44
70.0
20.49
67.44
37.84
60.0
40.75
53.2
78.21
73.97
32.79
25.19
71.89
40.41
82.09
48.65
38.56
37.93
50.0
17.39
106.48
57.62
63.57
103.7
37.86
119.23
37.04
85.0
106.48
68.67
60.71
68.91
82.91
48.03
71.77
40.94
83.54
27.27
236.11
48.21
28.36
83.54
869.05
106.48
52.56
68.29
37.15
71.5
58.82
35.64
41.72
26.67
34.67
90.67
120.37
84.11
57.62
2.45
35.98
65.24
0.0
62.36
29.8
89.71
93.1
30.95
9.44
86.89
24.96
97.06
83.54
62.59
68.13
57.56
53.23
20.25
19.81
134.76
34.74
62.65
31.51
20.0
51.59
106.48
101.19
45.13
85.37
55.06
65.58
82.93
59.02
65.29
111.54
20.24
185.71
13.39
53.51
80.23
96.67
98.15
49.09
77.78
24.52
28.95
69.23
54.79
33.16
62.96
39.69
39.22
97.06
37.41
26.34
34.78
21.57
23.08
31.08
68.2
30.84
77.59
96.18
83.54
17.65
60.66
78.21
27.61
20.0
23.44
29.55
34.07
21.57
65.98
102.05
19.51
28.95
73.87
29.08
70.39
94.28
55.22
36.81
36.56
54.48
94.44
57.62
83.54
40.54
85.6
66.3
104.99
92.59
66.98
83.6
80.16
60.68
114.29
45.14
44.0
56.59
25.27
42.55
66.22
26.67
16.58
51.57
17.39
75.93
21.49
22.67
57.62
5945.24
94.81
89.77
12.77
54.76
73.68
66.26
30.21
12.5
70.45
37.67
85.53
65.62
43.7
25.0
81.01
66.67
38.39
45.99
25.27
62.22
44.93
37.21
77.36
35.21
0.92
42.57
42.34
69.94
35.29
38.46
20.9
24.07
52.66
70.61
62.95
102.75
54.21
49.18
20.0
20.93
32.81
88.39
106.48
19.51
35.64
21.43
60.0
74.02
106.48
86.21
30.95
58.54
52.69
70.45
41.31
31.87
27.66
29.35
95.0
33.33
46.02
6.82
69.9
57.14
69.11
27.42
22.81
117.31
59.74
33.33
66.83
56.23
62.11
48.98
39.53
93.09
19.61
68.69
70.06
29.61
94.12
54.48
77.01
77.16
27.37
39.2
100.92
82.72
23.24
46.81
58.04
35.5
96.67
55.5
21.07
56.09
73.94
21.82
43.16
62.78
108.33
15.18
27.62
26.37
74.31
59.29
62.76
181.01
40.85
106.48
58.84
63.93
97.06
263.2
13.79
45.45
35.58
106.48
75.17
21.31
73.74
77.36
16.9
70.85
102.44
108.81
69.81
45.04
101.58
8.05
73.71
67.5
57.35
106.48
78.21
89.71
85.71
55.56
38.52
43.87
97.51
32.73
46.43
0.0
90.41
75.64
82.93
38.59
81.01
45.71
42.73
60.06
53.37
30.95
72.54
42.08
68.08
31.82
83.54
50.43
34.33
68.56
69.54
51.39
70.29
97.06
53.42
70.09
25.95
29.58
37.93
57.58
52.7
49.13
91.53
32.33
67.11
28.66
25.56
32.3
87.96
37.46
82.09
78.4
39.13
93.09
81.17
84.17
62.88
23.91
18.18
75.47
20.93
46.63
78.67
67.95
21.13
87.65
37.04
25.77
19.51
42.04
28.85
57.24
26.09
124.68
41.67
72.66
42.5
116.88
42.73
34.88
29.07
51.21
19.51
35.4
73.68
33.73
58.82
22.45
84.62
58.08
74.1
103.7
37.45
59.95
67.66
53.42
22.27
23.27
107.26
106.48
82.79
90.74
79.34
17.53
20.61
29.73
64.12
22.81
16.67
44.43
78.21
55.36
35.37
51.91
35.0
95.45
56.7
41.67
44.44
76.19
24.07
58.01
59.25
61.11
47.33
90.38
49.39
62.75
68.18
40.52
869.05
20.35
106.48
70.64
70.54
26.19
77.54
43.53
42.58
97.69
18.34
25.56
26.57
32.07
45.63
17.07
67.48
48.88
26.4
69.62
97.06
81.01
28.42
20.67
59.3
17.41
36.62
31.93
20.73
23.33
23.73
20.35
108.16
24.54
27.91
20.61
22.54
5.56
49.38
22.58
38.36
35.37
67.33
24.42
23.91
59.21
60.95
15.25
73.87
28.57
5.18
77.16
32.46
105.5
20.35
68.64
78.37
22.73
25.47
73.57
96.88
75.62
20.0
38.64
36.27
27.54
51.5
44.44
24.0
41.03
23.08
60.0
46.5
67.47
58.97
78.21
80.49
56.11
27.14
68.92
119.27
82.93
106.73
20.0
38.26
239.19
82.14
62.11
60.87
29.44
33.33
41.78
19.18
100.0
63.03
68.57
58.57
52.44
57.7
17.24
41.29
57.45
60.73
67.43
66.85
39.42
84.15
57.6
33.61
52.94
36.36
41.18
106.48
74.85
51.09
26.87
35.29
84.15
46.61
67.43
47.06
97.74
5945.24
20.45
51.19
19.55
79.49
37.2
20.34
60.65
68.86
58.23
94.82
38.39
56.0
77.66
45.86
62.59
19.05
49.02
86.84
60.55
25.53
49.32
69.58
30.95
22.33
41.14
76.36
35.29
51.41
55.56
53.61
32.35
37.04
43.61
34.78
30.56
52.52
38.89
58.71
87.56
45.45
90.41
17.39
30.26
24.66
37.04
58.11
30.67
41.11
83.54
77.07
36.67
33.28
67.18
62.86
28.23
63.36
102.78
133.33
59.7
51.52
17.95
45.37
61.45
62.42
65.43
54.81
41.28
55.79
28.95
58.0
74.76
40.63
72.73
55.63
75.0
14.17
70.49
11.11
54.74
82.67
64.73
42.73
67.62
30.65
19.51
18.18
105.6
30.46
120.55
68.66
263.22
76.31
27.17
26.79
69.92
67.54
77.93
106.48
23.55
45.37
106.48
57.28
49.37
32.26
82.95
41.63
31.67
97.27
77.17
82.05
30.85
64.73
77.08
205.61
65.4
30.58
24.07
87.72
28.95
39.81
28.07
146.05
24.86
39.1
70.04
54.12
42.59
30.48
56.81
68.22
50.52
53.96
82.28
106.48
72.65
65.42
28.71
37.04
68.22
65.58
64.88
37.93
61.73
82.91
66.67
105.56
51.59
57.56
21.1
40.32
64.14
84.34
69.72
4.15
43.4
34.62
70.43
67.78
62.11
48.5
30.43
48.68
19.48
81.71
24.77
64.27
6.98
51.84
27.08
62.69
80.36
75.42
14.63
38.67
26.67
64.75
61.14
69.83
28.57
64.55
35.1
14.49
46.57
46.3
63.86
48.88
65.0
24.37
92.19
73.11
88.0
41.14
86.09
86.8
67.94
30.23
17.86
22.45
69.07
0.0
106.33
30.67
20.61
79.46
56.52
29.01
44.44
29.31
17.86
5945.24
97.56
34.26
27.91
29.79
57.65
83.56
15.79
65.0
69.51
80.88
77.16
19.48
92.65
40.0
100.0
42.43
22.5
58.21
47.1
30.77
72.15
29.29
59.29
85.28
245.0
66.92
71.58
33.8
62.64
57.04
82.43
79.37
46.48
20.2
76.19
17.89
45.63
58.77
65.69
1.23
86.81
32.0
104.64
32.48
82.91
33.33
50.9
5945.24
26.32
82.28
46.67
61.54
27.5
103.7
61.73
86.71
46.03
53.71
56.2
85.51
45.63
23.7
17.27
19.05
76.56
25.93
17.39
20.18
55.14
41.22
61.38
85.07
34.48
51.14
113.89
39.06
72.77
105.56
62.45
72.19
48.53
23.44
73.57
77.68
27.16
12.16
72.53
68.89
33.81
80.95
98.55
213.33
43.28
91.74
33.33
85.03
40.0
51.52
27.52
68.35
50.0
32.58
43.9
76.67
106.48
34.47
25.45
106.48
78.21
12.5
46.05
103.74
31.25
60.38
82.25
30.56
40.17
64.21
29.3
39.68
45.63
10.71
114.71
40.18
59.33
31.58
20.18
60.12
67.37
69.62
25.0
68.44
18.42
70.24
60.29
61.28
43.81
65.82
60.22
56.57
36.84
26.19
67.3
53.15
81.5
26.79
48.21
23.94
43.38
68.12
43.07
34.13
88.06
50.0
75.28
65.18
52.31
95.37
54.67
87.7
57.91
62.07
54.03
70.62
52.07
59.43
28.57
39.04
67.18
77.3
30.0
90.31
106.48
87.52
69.9
24.35
60.58
16.41
83.54
82.43
93.09
30.93
83.33
78.4
24.62
61.11
80.95
93.09
59.4
36.9
24.38
38.75
29.02
46.43
69.85
96.06
27.52
86.11
39.74
32.14
70.95
62.5
75.0
106.48
2.79
102.78
32.07
32.56
82.91
23.93
15.0
28.95
92.59
76.25
95.45
60.11
44.29
19.51
83.54
23.24
65.0
55.56
23.08
70.48
84.54
18.71
21.33
18.52
16.73
17.07
64.97
46.67
21.0
43.9
74.67
71.17
43.9
73.71
36.04
83.54
39.16
73.02
22.45
58.58
44.44
17.39
77.04
32.86
17.76
79.25
31.17
72.13
74.67
27.52
14.49
44.06
31.64
60.89
47.71
95.0
97.06
45.45
78.12
70.76
59.65
18.18
49.28
25.0
54.22
44.99
23.08
