balance
2.12902E+24
2.12242E+24
2.11963E+24
2.10368E+24
2.1016E+24
2.09598E+24
2.09587E+24
2.07992E+24
2.06742E+24
2.06341E+24
2.06116E+24
2.05674E+24
2.04553E+24
2.04339E+24
2.02156E+24
2.00353E+24
1.99038E+24
1.98362E+24
1.98213E+24
1.97792E+24
1.97312E+24
1.95003E+24
1.94802E+24
1.92671E+24
1.92169E+24
1.92012E+24
1.91591E+24
1.90596E+24
1.90571E+24
1.90108E+24
1.89901E+24
1.89325E+24
1.88165E+24
1.8665E+24
1.86099E+24
1.84999E+24
1.8424E+24
1.82376E+24
1.81064E+24
1.80708E+24
1.80532E+24
1.7878E+24
1.7804E+24
1.77874E+24
1.7374E+24
1.72946E+24
1.72679E+24
1.72507E+24
1.72479E+24
1.7106E+24
1.70524E+24
1.69989E+24
1.69823E+24
1.69348E+24
1.6744E+24
1.66602E+24
1.65662E+24
1.63075E+24
1.62863E+24
1.62483E+24
1.61303E+24
1.61021E+24
1.60963E+24
1.60251E+24
1.60212E+24
1.60182E+24
1.57805E+24
1.5725E+24
1.56255E+24
1.54861E+24
1.54165E+24
1.53842E+24
1.53842E+24
1.53665E+24
1.5351E+24
1.53424E+24
1.53323E+24
1.53299E+24
1.53009E+24
1.52559E+24
1.52476E+24
1.52435E+24
1.51007E+24
1.51007E+24
1.50781E+24
1.50781E+24
1.50683E+24
1.50547E+24
1.50383E+24
1.49928E+24
1.49048E+24
1.49E+24
1.48669E+24
1.4843E+24
1.48355E+24
1.47769E+24
1.47748E+24
1.46728E+24
1.46608E+24
1.46025E+24
1.44899E+24
1.43985E+24
1.4388E+24
1.43084E+24
1.42371E+24
1.42354E+24
1.42294E+24
1.42177E+24
1.4096E+24
1.40787E+24
1.4072E+24
1.39542E+24
1.39405E+24
1.39116E+24
1.38579E+24
1.38229E+24
1.38096E+24
1.3626E+24
1.36E+24
1.35387E+24
1.35088E+24
1.35045E+24
1.34981E+24
1.3367E+24
1.32514E+24
1.32458E+24
1.32158E+24
1.31205E+24
1.311E+24
1.31024E+24
1.30428E+24
1.30253E+24
1.29817E+24
1.29747E+24
1.29704E+24
1.2941E+24
1.292E+24
1.28905E+24
1.28631E+24
1.27062E+24
1.27057E+24
1.26533E+24
1.26341E+24
1.25962E+24
1.25571E+24
1.24939E+24
1.24517E+24
1.24393E+24
1.24241E+24
1.23827E+24
1.23809E+24
1.23004E+24
1.22692E+24
1.22587E+24
1.2258E+24
1.22417E+24
1.21966E+24
1.21255E+24
1.20127E+24
1.19839E+24
1.1977E+24
1.19594E+24
1.1943E+24
1.19075E+24
1.18145E+24
1.17738E+24
1.177E+24
1.17434E+24
1.17243E+24
1.16813E+24
1.16448E+24
1.1617E+24
1.16128E+24
1.15855E+24
1.15546E+24
1.15227E+24
1.15199E+24
1.15123E+24
1.15105E+24
1.14676E+24
1.14459E+24
1.13789E+24
1.1373E+24
1.13607E+24
1.1354E+24
1.13532E+24
1.13321E+24
1.13232E+24
1.12574E+24
1.12496E+24
1.11555E+24
1.11398E+24
1.1133E+24
1.11286E+24
1.11232E+24
1.10247E+24
1.10192E+24
1.09282E+24
1.09201E+24
1.09157E+24
1.08658E+24
1.08197E+24
1.08055E+24
1.07533E+24
1.0748E+24
1.06398E+24
1.06225E+24
1.06117E+24
1.06087E+24
1.05908E+24
1.05639E+24
1.05348E+24
1.04342E+24
1.0419E+24
1.03476E+24
1.0265E+24
1.02432E+24
1.02032E+24
1.01578E+24
1.01167E+24
1.01053E+24
1.00928E+24
1.00727E+24
1.0023E+24
1.00168E+24
1.00158E+24
9.99029E+23
9.97662E+23
9.96678E+23
9.93744E+23
9.92851E+23
9.91597E+23
9.90791E+23
9.90701E+23
9.89518E+23
9.89326E+23
9.88936E+23
9.87603E+23
9.83078E+23
9.76447E+23
9.75196E+23
9.75071E+23
9.65331E+23
9.64449E+23
9.61758E+23
9.59631E+23
9.58408E+23
9.57236E+23
9.55963E+23
9.50913E+23
9.48397E+23
9.44963E+23
9.43978E+23
9.41916E+23
9.38836E+23
9.37223E+23
9.37157E+23
9.36529E+23
9.29955E+23
9.27454E+23
9.27405E+23
9.26688E+23
9.26609E+23
9.24796E+23
9.21935E+23
9.21738E+23
9.2022E+23
9.1605E+23
9.14117E+23
9.14075E+23
9.08261E+23
9.07856E+23
9.02562E+23
9.01868E+23
8.99383E+23
8.97239E+23
8.94605E+23
8.93455E+23
8.87104E+23
8.82787E+23
8.82301E+23
8.80701E+23
8.76635E+23
8.74761E+23
8.71306E+23
8.7123E+23
8.70389E+23
8.67947E+23
8.6204E+23
8.61561E+23
8.60575E+23
8.57026E+23
8.5607E+23
8.55912E+23
8.5534E+23
8.5494E+23
8.53857E+23
8.52478E+23
8.46869E+23
8.46611E+23
8.45539E+23
8.45482E+23
8.44939E+23
8.4071E+23
8.34133E+23
8.33668E+23
8.31973E+23
8.2497E+23
8.16827E+23
8.15529E+23
8.11147E+23
8.10174E+23
8.09748E+23
8.08808E+23
8.08165E+23
8.05402E+23
8.0196E+23
8.00459E+23
8.00059E+23
7.99434E+23
7.98963E+23
7.98792E+23
7.9767E+23
7.96273E+23
7.96227E+23
7.94855E+23
7.89534E+23
7.89533E+23
7.8914E+23
7.88401E+23
7.86697E+23
7.86381E+23
7.83407E+23
7.83027E+23
7.82867E+23
7.82426E+23
7.81949E+23
7.80345E+23
7.78279E+23
7.78277E+23
7.77976E+23
7.74184E+23
7.72209E+23
7.70903E+23
7.70489E+23
7.70172E+23
7.69981E+23
7.64554E+23
7.63254E+23
7.62698E+23
7.61834E+23
7.60385E+23
7.59529E+23
7.58908E+23
7.58807E+23
7.57198E+23
7.55299E+23
7.54875E+23
7.54007E+23
7.51422E+23
7.50576E+23
7.50088E+23
7.49006E+23
7.48364E+23
7.47577E+23
7.46926E+23
7.39522E+23
7.34656E+23
7.34232E+23
7.34162E+23
7.33921E+23
7.30038E+23
7.29011E+23
7.26449E+23
7.26028E+23
7.2378E+23
7.22365E+23
7.21517E+23
7.2001E+23
7.19734E+23
7.18788E+23
7.1816E+23
7.13052E+23
7.1282E+23
7.11822E+23
7.11586E+23
7.09155E+23
7.08998E+23
7.07262E+23
7.06418E+23
7.04963E+23
7.04831E+23
7.04352E+23
7.03866E+23
7.02365E+23
7.02161E+23
7.00935E+23
7.00513E+23
6.95508E+23
6.94344E+23
6.93105E+23
6.92724E+23
6.92122E+23
6.91796E+23
6.89455E+23
6.88972E+23
6.88897E+23
6.88459E+23
6.87842E+23
6.87649E+23
6.85797E+23
6.83915E+23
6.83361E+23
6.8301E+23
6.8281E+23
6.80893E+23
6.80294E+23
6.8029E+23
6.8E+23
6.79887E+23
6.79336E+23
6.78121E+23
6.76654E+23
6.76592E+23
6.75001E+23
6.74724E+23
6.72893E+23
6.72785E+23
6.72685E+23
6.72524E+23
6.72424E+23
6.72363E+23
6.71686E+23
6.7125E+23
6.70941E+23
6.70841E+23
6.70668E+23
6.7E+23
6.69834E+23
6.68238E+23
6.67526E+23
6.66323E+23
6.65835E+23
6.6277E+23
6.61801E+23
6.61716E+23
6.60398E+23
6.5759E+23
6.57335E+23
6.57253E+23
6.54594E+23
6.53601E+23
6.53268E+23
6.52054E+23
6.4845E+23
6.47438E+23
6.44824E+23
6.44342E+23
6.42736E+23
6.4174E+23
6.3908E+23
6.38804E+23
6.37941E+23
6.37869E+23
6.37055E+23
6.36331E+23
6.3542E+23
6.33743E+23
6.33209E+23
6.33038E+23
6.33002E+23
6.32354E+23
6.3201E+23
6.31947E+23
6.31401E+23
6.30089E+23
6.29346E+23
6.28717E+23
6.27931E+23
6.26204E+23
6.23829E+23
6.22311E+23
6.21961E+23
6.19058E+23
6.1747E+23
6.17163E+23
6.16417E+23
6.16293E+23
6.1613E+23
6.1242E+23
6.11105E+23
6.10779E+23
6.10023E+23
6.08343E+23
6.06483E+23
6.03823E+23
6.03512E+23
6.01403E+23
6.01347E+23
6.00715E+23
6E+23
5.97319E+23
5.9633E+23
5.9508E+23
5.94778E+23
5.93541E+23
5.93366E+23
5.93247E+23
5.92931E+23
5.92188E+23
5.89928E+23
5.89735E+23
5.89388E+23
5.89041E+23
5.8843E+23
5.8822E+23
5.87982E+23
5.87778E+23
5.87629E+23
5.87195E+23
5.87052E+23
5.8652E+23
5.84999E+23
5.84425E+23
5.83931E+23
5.81002E+23
5.80655E+23
5.79421E+23
5.79104E+23
5.76913E+23
5.72681E+23
5.7125E+23
5.70476E+23
5.70034E+23
5.70001E+23
5.66998E+23
5.66699E+23
5.65556E+23
5.64875E+23
5.63318E+23
5.62409E+23
5.62249E+23
5.61352E+23
5.59091E+23
5.58871E+23
5.58172E+23
5.58117E+23
5.57917E+23
5.57362E+23
5.56796E+23
5.56668E+23
5.56263E+23
5.55738E+23
5.55001E+23
5.5418E+23
5.52124E+23
5.51924E+23
5.519E+23
5.50102E+23
5.50002E+23
5.48034E+23
5.47412E+23
5.4703E+23
5.46854E+23
5.46509E+23
5.46292E+23
5.45845E+23
5.45843E+23
5.45345E+23
5.45207E+23
5.44569E+23
5.44237E+23
5.43623E+23
5.4353E+23
5.43185E+23
5.42585E+23
5.42281E+23
5.40489E+23
5.4026E+23
5.38442E+23
5.38196E+23
5.37654E+23
5.37576E+23
5.36739E+23
5.34738E+23
5.32738E+23
5.32131E+23
5.31092E+23
5.31083E+23
5.30778E+23
5.30009E+23
5.29657E+23
5.29417E+23
5.28789E+23
5.28663E+23
5.2781E+23
5.25311E+23
5.2511E+23
5.25088E+23
5.24989E+23
5.24674E+23
5.23982E+23
5.23687E+23
5.23683E+23
5.23447E+23
5.22534E+23
5.21764E+23
5.2035E+23
5.18942E+23
5.18167E+23
5.17821E+23
5.17817E+23
5.1779E+23
5.16921E+23
5.15271E+23
5.12282E+23
5.11651E+23
5.10955E+23
5.09291E+23
5.08566E+23
5.07564E+23
5.07138E+23
5.05932E+23
5.04656E+23
5.04422E+23
5.03264E+23
5.03204E+23
5.03134E+23
5.03126E+23
5.02644E+23
5.0206E+23
5.01931E+23
5.01213E+23
5.00797E+23
5.00342E+23
5.00065E+23
5.00006E+23
5E+23
4.99491E+23
4.98793E+23
4.97755E+23
4.96147E+23
4.96007E+23
4.9511E+23
4.93531E+23
4.93077E+23
4.92145E+23
4.92096E+23
4.91878E+23
4.91549E+23
4.9087E+23
4.90621E+23
4.905E+23
4.904E+23
4.88915E+23
4.88714E+23
4.88112E+23
4.8776E+23
4.87069E+23
4.86834E+23
4.86521E+23
4.85322E+23
4.85318E+23
4.84238E+23
4.83502E+23
4.82962E+23
4.82498E+23
4.82297E+23
4.82197E+23
4.82092E+23
4.8136E+23
4.80881E+23
4.80688E+23
4.80594E+23
4.80059E+23
4.80002E+23
4.79702E+23
4.79254E+23
4.78411E+23
4.77922E+23
4.7622E+23
4.75638E+23
4.74937E+23
4.74641E+23
4.7446E+23
4.73266E+23
4.73265E+23
4.73259E+23
4.72036E+23
4.71787E+23
4.71222E+23
4.71222E+23
4.71022E+23
4.70614E+23
4.7021E+23
4.68921E+23
4.68831E+23
4.68702E+23
4.68406E+23
4.68009E+23
4.67857E+23
4.67443E+23
4.67325E+23
4.6728E+23
4.67214E+23
4.66378E+23
4.66174E+23
4.66013E+23
4.65828E+23
4.65166E+23
4.65089E+23
4.64711E+23
4.643E+23
4.64054E+23
4.63704E+23
4.63629E+23
4.62935E+23
4.62129E+23
4.61945E+23
4.61631E+23
4.612E+23
4.61146E+23
4.61032E+23
4.60935E+23
4.60809E+23
4.60025E+23
4.60007E+23
4.59175E+23
4.5853E+23
4.56932E+23
4.55414E+23
4.54791E+23
4.54074E+23
4.53965E+23
4.53956E+23
4.53422E+23
4.52988E+23
4.52266E+23
4.51787E+23
4.51552E+23
4.51088E+23
4.50404E+23
4.50035E+23
4.50004E+23
4.5E+23
4.49184E+23
4.48978E+23
4.48567E+23
4.4854E+23
4.48194E+23
4.47344E+23
4.46745E+23
4.46004E+23
4.45439E+23
4.45061E+23
4.44681E+23
4.44044E+23
4.43106E+23
4.4233E+23
4.41019E+23
4.40819E+23
4.38797E+23
4.3877E+23
4.38768E+23
4.37775E+23
4.37505E+23
4.36987E+23
4.36486E+23
4.356E+23
4.35473E+23
4.3536E+23
4.35195E+23
4.35147E+23
4.34946E+23
4.34946E+23
4.34662E+23
4.33814E+23
4.33676E+23
4.33464E+23
4.33264E+23
4.32929E+23
4.32913E+23
4.32899E+23
4.32729E+23
4.31764E+23
4.31284E+23
4.31272E+23
4.29286E+23
4.29153E+23
4.28946E+23
4.28128E+23
4.28019E+23
4.275E+23
4.2672E+23
4.26529E+23
4.26506E+23
4.26474E+23
4.26246E+23
4.26163E+23
4.25828E+23
4.2529E+23
4.25002E+23
4.24571E+23
4.24404E+23
4.24065E+23
4.23553E+23
4.2334E+23
4.22907E+23
4.22685E+23
4.22402E+23
4.22392E+23
4.21859E+23
4.21808E+23
4.21528E+23
4.19979E+23
4.19793E+23
4.19296E+23
4.17623E+23
4.17372E+23
4.16436E+23
4.16362E+23
4.15975E+23
4.15304E+23
4.1491E+23
4.13712E+23
4.13636E+23
4.13066E+23
4.12694E+23
4.12655E+23
4.12609E+23
4.12072E+23
4.11855E+23
4.11641E+23
4.11105E+23
4.09892E+23
4.09328E+23
4.07815E+23
4.07665E+23
4.07193E+23
4.06445E+23
4.05601E+23
4.05563E+23
4.04513E+23
4.04069E+23
4.03872E+23
4.03858E+23
4.02687E+23
4.01289E+23
4.00007E+23
4.00001E+23
4E+23
3.99989E+23
3.98955E+23
3.98842E+23
3.98606E+23
3.98348E+23
3.9761E+23
3.97547E+23
3.97518E+23
3.97165E+23
3.96957E+23
3.96718E+23
3.94916E+23
3.94789E+23
3.94789E+23
3.94468E+23
3.93988E+23
3.93401E+23
3.93381E+23
3.92677E+23
3.92103E+23
3.91752E+23
3.91693E+23
3.91531E+23
3.91201E+23
3.9091E+23
3.90583E+23
3.90553E+23
3.90543E+23
3.90396E+23
3.9E+23
3.89939E+23
3.89914E+23
3.89621E+23
3.89563E+23
3.89437E+23
3.89347E+23
3.89086E+23
3.89077E+23
3.88897E+23
3.88889E+23
3.88677E+23
3.88567E+23
3.88387E+23
3.88197E+23
3.87842E+23
3.87761E+23
3.87659E+23
3.87549E+23
3.86895E+23
3.86836E+23
3.8668E+23
3.86159E+23
3.85904E+23
3.85313E+23
3.84857E+23
3.84301E+23
3.84141E+23
3.84034E+23
3.83782E+23
3.83701E+23
3.83449E+23
3.82657E+23
3.81911E+23
3.81414E+23
3.81372E+23
3.81301E+23
3.80718E+23
3.80671E+23
3.80459E+23
3.80401E+23
3.79987E+23
3.79886E+23
3.79688E+23
3.79507E+23
3.79321E+23
3.78628E+23
3.78101E+23
3.78088E+23
3.76988E+23
3.76864E+23
3.76837E+23
3.76501E+23
3.75932E+23
3.75864E+23
3.75336E+23
3.75299E+23
3.74704E+23
3.74459E+23
3.72904E+23
3.72807E+23
3.72501E+23
3.7179E+23
3.71299E+23
3.70484E+23
3.70372E+23
3.70119E+23
3.70048E+23
3.6879E+23
3.68779E+23
3.68694E+23
3.68457E+23
3.68171E+23
3.67746E+23
3.67317E+23
3.67237E+23
3.6667E+23
3.66511E+23
3.6615E+23
3.65793E+23
3.65629E+23
3.65407E+23
3.6435E+23
3.6412E+23
3.64095E+23
3.63746E+23
3.63541E+23
3.63485E+23
3.63247E+23
3.6317E+23
3.62992E+23
3.62789E+23
3.62411E+23
3.6237E+23
3.62108E+23
3.61794E+23
3.61705E+23
3.61682E+23
3.61238E+23
3.6064E+23
3.60592E+23
3.59884E+23
3.59771E+23
3.59563E+23
3.59011E+23
3.5883E+23
3.5829E+23
3.58201E+23
3.5784E+23
3.57629E+23
3.57553E+23
3.56935E+23
3.5667E+23
3.56482E+23
3.56455E+23
3.55553E+23
3.54782E+23
3.54371E+23
3.5424E+23
3.5412E+23
3.5404E+23
3.5344E+23
3.53384E+23
3.52393E+23
3.51843E+23
3.51715E+23
3.50835E+23
3.5073E+23
3.5023E+23
3.50206E+23
3.50173E+23
3.50002E+23
3.49998E+23
3.49975E+23
3.49742E+23
3.49363E+23
3.48894E+23
3.48373E+23
3.47825E+23
3.47506E+23
3.4725E+23
3.47135E+23
3.47013E+23
3.46962E+23
3.45967E+23
3.45589E+23
3.45475E+23
3.45159E+23
3.44901E+23
3.44814E+23
3.44672E+23
3.44241E+23
3.43363E+23
3.43004E+23
3.423E+23
3.42267E+23
3.41934E+23
3.41575E+23
3.40268E+23
3.39734E+23
3.39669E+23
3.39599E+23
3.39435E+23
3.39259E+23
3.39082E+23
3.3902E+23
3.38993E+23
3.38793E+23
3.38664E+23
3.36877E+23
3.36187E+23
3.35725E+23
3.35151E+23
3.34857E+23
3.33988E+23
3.33873E+23
3.33514E+23
3.33458E+23
3.33202E+23
3.32801E+23
3.32794E+23
3.32701E+23
3.32165E+23
3.31993E+23
3.31866E+23
3.31505E+23
3.30792E+23
3.30737E+23
3.30128E+23
3.30003E+23
3.29997E+23
3.29992E+23
3.29411E+23
3.28742E+23
3.28578E+23
3.28573E+23
3.28387E+23
3.2738E+23
3.27319E+23
3.27219E+23
3.26752E+23
3.26171E+23
3.26132E+23
3.25002E+23
3.25E+23
3.2483E+23
3.24E+23
3.24E+23
3.23203E+23
3.22743E+23
3.22597E+23
3.22588E+23
3.21782E+23
3.21545E+23
3.21526E+23
3.21466E+23
3.21121E+23
3.21E+23
3.20865E+23
3.20503E+23
3.20341E+23
3.20238E+23
3.2E+23
3.19637E+23
3.19529E+23
3.19424E+23
3.19017E+23
3.17466E+23
3.17433E+23
3.17296E+23
3.17178E+23
3.15487E+23
3.15411E+23
3.15244E+23
3.15129E+23
3.14999E+23
3.14728E+23
3.14599E+23
3.14553E+23
3.14217E+23
3.14046E+23
3.13776E+23
3.13022E+23
3.12681E+23
3.11464E+23
3.11115E+23
3.10956E+23
3.10885E+23
3.10848E+23
3.10641E+23
3.099E+23
3.09463E+23
3.08746E+23
3.08669E+23
3.08223E+23
3.08219E+23
3.079E+23
3.07529E+23
3.07266E+23
3.0705E+23
3.06793E+23
3.06673E+23
3.05513E+23
3.05072E+23
3.0479E+23
3.04639E+23
3.04186E+23
3.03952E+23
3.03857E+23
3.03719E+23
3.03635E+23
3.03504E+23
3.03433E+23
3.03422E+23
3.0339E+23
3.02946E+23
3.02911E+23
3.02728E+23
3.02505E+23
3.01806E+23
3.0152E+23
3.01223E+23
3.01E+23
3.00471E+23
3.00097E+23
3.00007E+23
3.00001E+23
3.00001E+23
3E+23
3E+23
3E+23
2.99804E+23
2.99776E+23
2.99772E+23
2.99418E+23
2.99136E+23
2.98913E+23
2.98835E+23
2.98735E+23
2.98525E+23
2.98105E+23
2.97581E+23
2.96965E+23
2.96937E+23
2.96713E+23
2.96457E+23
2.96274E+23
2.96054E+23
2.96018E+23
2.95818E+23
2.95733E+23
2.95318E+23
2.95192E+23
2.95153E+23
2.9514E+23
2.9512E+23
2.95E+23
2.94916E+23
2.9467E+23
2.94564E+23
2.942E+23
2.93666E+23
2.93661E+23
2.93477E+23
2.93457E+23
2.92701E+23
2.92623E+23
2.92398E+23
2.9209E+23
2.91904E+23
2.91686E+23
2.91616E+23
2.91368E+23
2.90585E+23
2.9023E+23
2.90053E+23
2.89941E+23
2.89939E+23
2.89899E+23
2.89839E+23
2.8913E+23
2.88889E+23
2.88442E+23
2.87901E+23
2.87738E+23
2.87462E+23
2.87183E+23
2.87054E+23
2.86687E+23
2.86611E+23
2.86364E+23
2.86206E+23
2.86143E+23
2.8601E+23
2.85714E+23
2.85516E+23
2.85305E+23
2.85284E+23
2.852E+23
2.84611E+23
2.84461E+23
2.84365E+23
2.84015E+23
2.84012E+23
2.83536E+23
2.83304E+23
2.83231E+23
2.83161E+23
2.8299E+23
2.82874E+23
2.82817E+23
2.8194E+23
2.81754E+23
2.81722E+23
2.8142E+23
2.8138E+23
2.8136E+23
2.8118E+23
2.8116E+23
2.81002E+23
2.80949E+23
2.80884E+23
2.80765E+23
2.80703E+23
2.80437E+23
2.80252E+23
2.801E+23
2.80052E+23
2.80001E+23
2.79714E+23
2.79601E+23
2.79579E+23
2.79475E+23
2.79384E+23
2.78583E+23
2.78515E+23
2.78403E+23
2.77789E+23
2.77684E+23
2.77403E+23
2.76408E+23
2.7616E+23
2.75888E+23
2.75876E+23
2.75788E+23
2.7547E+23
2.75389E+23
2.75263E+23
2.7501E+23
2.74836E+23
2.7419E+23
2.74166E+23
2.7378E+23
2.73712E+23
2.73631E+23
2.73631E+23
2.73452E+23
2.73058E+23
2.72393E+23
2.72384E+23
2.72345E+23
2.7196E+23
2.71655E+23
2.71476E+23
2.71369E+23
2.71105E+23
2.7098E+23
2.70437E+23
2.7035E+23
2.70324E+23
2.70097E+23
2.7E+23
2.69975E+23
2.69669E+23
2.69493E+23
2.69413E+23
2.68955E+23
2.68575E+23
2.68516E+23
2.68056E+23
2.68016E+23
2.67961E+23
2.67616E+23
2.676E+23
2.67406E+23
2.67305E+23
2.66889E+23
2.66839E+23
2.66058E+23
2.65381E+23
2.65226E+23
2.64989E+23
2.64611E+23
2.64569E+23
2.6388E+23
2.63774E+23
2.6375E+23
2.63697E+23
2.63463E+23
2.62853E+23
2.62816E+23
2.62689E+23
2.62626E+23
2.62597E+23
2.62431E+23
2.62257E+23
2.62101E+23
2.61797E+23
2.61785E+23
2.61593E+23
2.61564E+23
2.61028E+23
2.60952E+23
2.60268E+23
2.6003E+23
2.59801E+23
2.59743E+23
2.59657E+23
2.5929E+23
2.59256E+23
2.59213E+23
2.59031E+23
2.58982E+23
2.58925E+23
2.5826E+23
2.57748E+23
2.57415E+23
2.57345E+23
2.56791E+23
2.56565E+23
2.56442E+23
2.5621E+23
2.55892E+23
2.55734E+23
2.5501E+23
2.54629E+23
2.54248E+23
2.54234E+23
2.54117E+23
2.53706E+23
2.53164E+23
2.53022E+23
2.52859E+23
2.52842E+23
2.52557E+23
2.5243E+23
2.52357E+23
2.52057E+23
2.52053E+23
2.52032E+23
2.52011E+23
2.51981E+23
2.51689E+23
2.51582E+23
2.51472E+23
2.51206E+23
2.51186E+23
2.51164E+23
2.5097E+23
2.50861E+23
2.5077E+23
2.5051E+23
2.50481E+23
2.50325E+23
2.50291E+23
2.5029E+23
2.50219E+23
2.5001E+23
2.50003E+23
2.50001E+23
2.5E+23
2.5E+23
2.5E+23
2.49973E+23
2.49862E+23
2.49751E+23
2.49604E+23
2.48963E+23
2.48887E+23
2.48743E+23
2.4855E+23
2.48041E+23
2.4803E+23
2.47981E+23
2.4798E+23
2.47979E+23
2.47939E+23
2.47906E+23
2.4785E+23
2.47813E+23
2.47594E+23
2.47286E+23
2.47259E+23
2.47237E+23
2.47187E+23
2.47037E+23
2.47002E+23
2.46888E+23
2.46885E+23
2.46869E+23
2.46808E+23
2.46737E+23
2.46645E+23
2.46608E+23
2.46547E+23
2.46474E+23
2.46213E+23
2.46152E+23
2.45938E+23
2.45492E+23
2.45342E+23
2.453E+23
2.45242E+23
2.45236E+23
2.4523E+23
2.452E+23
2.4515E+23
2.44745E+23
2.44377E+23
2.44174E+23
2.44031E+23
2.43973E+23
2.43912E+23
2.43748E+23
2.43676E+23
2.43449E+23
2.4333E+23
2.43167E+23
2.42654E+23
2.42393E+23
2.4229E+23
2.4228E+23
2.42278E+23
2.42062E+23
2.41924E+23
2.41861E+23
2.41804E+23
2.41257E+23
2.41256E+23
2.41144E+23
2.41035E+23
2.41003E+23
2.40993E+23
2.40543E+23
2.40443E+23
2.40301E+23
2.40009E+23
2.4E+23
